Site_Id,Site_Location,Date,Time,Ws_hourly_avg,Wd_hourly_avg,Amb_temp_hourly_avg,Humidity_hourly_avg,Nox_hourly_avg,No_hourly_avg,So2_hourly_avg,No2_hourly_avg,O3_hourly_avg,Co_hourly_avg,Pm10_hourly_avg
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010325,0600,2.5   ,323   ,24.3  ,N/A  ,0.010   ,0.005   ,0.001   ,0.005   ,0.003   ,0.52    ,23      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010325,0700,2.6   ,310   ,24.3  ,N/A  ,0.020   ,0.016   ,0.001   ,0.004   ,0.002   ,0.71    ,19      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010325,0800,2.8   ,313   ,24.3  ,N/A  ,0.029   ,0.024   ,0.001   ,0.005   ,0.002   ,0.90    ,27      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010325,0900,2.4   ,347   ,27.1  ,N/A  ,0.046   ,0.035   ,0.002   ,0.011   ,0.004   ,1.29    ,37      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010325,1000,5.4   ,216   ,28.5  ,N/A  ,0.026   ,0.010   ,0.003   ,0.017   ,0.012   ,0.82    ,47      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010325,1100,3.3   ,127   ,26.5  ,N/A  ,0.014   ,0.005   ,0.001   ,0.009   ,0.014   ,0.60    ,16      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010325,1200,4.0   ,170   ,29.3  ,N/A  ,0.023   ,0.009   ,0.002   ,0.015   ,0.023   ,0.87    ,29      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010325,1300,4.6   ,303   ,31.5  ,N/A  ,0.015   ,0.002   ,0.001   ,0.013   ,0.049   ,0.72    ,43      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010325,1400,5.1   ,304   ,33.0  ,N/A  ,0.006   ,0.001   ,0.001   ,0.005   ,0.039   ,0.49    ,26      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010325,1500,5.8   ,289   ,33.8  ,N/A  ,0.003   ,0.000   ,0.001   ,0.003   ,0.041   ,0.44    ,20      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010325,1600,7.0   ,97    ,32.2  ,N/A  ,0.006   ,0.000   ,0.002   ,0.006   ,0.058   ,0.56    ,22      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010325,1700,7.1   ,119   ,32.5  ,N/A  ,0.005   ,0.000   ,0.002   ,0.005   ,0.041   ,0.45    ,18      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010325,1800,8.4   ,316   ,32.9  ,N/A  ,0.002   ,0.001   ,0.001   ,0.001   ,0.021   ,0.36    ,18      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010325,1900,8.7   ,298   ,30.5  ,N/A  ,0.005   ,0.002   ,0.002   ,0.003   ,0.021   ,0.38    ,21      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010325,2000,6.0   ,301   ,28.3  ,N/A  ,0.014   ,0.007   ,0.002   ,0.008   ,0.017   ,0.51    ,27      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010325,2100,3.0   ,308   ,26.7  ,N/A  ,0.033   ,0.020   ,0.001   ,0.013   ,0.005   ,0.92    ,20      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010325,2200,3.8   ,300   ,26.6  ,N/A  ,0.039   ,0.025   ,CAL     ,0.014   ,0.004   ,1.04    ,33      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010325,2300,3.3   ,292   ,25.9  ,N/A  ,0.040   ,0.026   ,0.002   ,0.014   ,0.004   ,CAL     ,22      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010325,2400,3.3   ,298   ,25.3  ,N/A  ,CAL     ,CAL     ,0.001   ,CAL     ,0.003   ,0.88    ,22      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010326,0100,3.3   ,308   ,24.7  ,N/A  ,0.027   ,0.017   ,0.002   ,0.010   ,CAL     ,0.79    ,26      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010326,0200,3.5   ,312   ,24.8  ,N/A  ,0.015   ,0.008   ,0.001   ,0.008   ,0.005   ,0.53    ,21      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010326,0300,3.4   ,306   ,24.8  ,N/A  ,0.011   ,0.005   ,0.001   ,0.006   ,0.005   ,0.45    ,29      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010326,0400,3.2   ,307   ,24.6  ,N/A  ,0.009   ,0.004   ,0.001   ,0.005   ,0.005   ,0.39    ,22      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010326,0500,3.8   ,313   ,24.4  ,N/A  ,0.007   ,0.002   ,0.001   ,0.005   ,0.005   ,0.39    ,27      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010326,0600,2.8   ,305   ,24.4  ,N/A  ,0.009   ,0.003   ,0.001   ,0.006   ,0.004   ,0.42    ,32      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010326,0700,2.6   ,314   ,24.9  ,N/A  ,0.015   ,0.009   ,0.001   ,0.007   ,0.003   ,0.55    ,28      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010326,0800,2.7   ,309   ,24.6  ,N/A  ,0.036   ,0.031   ,0.002   ,0.006   ,0.002   ,0.94    ,18      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010326,0900,2.1   ,317   ,26.1  ,N/A  ,0.050   ,0.041   ,0.002   ,0.009   ,0.003   ,1.37    ,28      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010326,1000,1.8   ,347   ,28.8  ,N/A  ,0.025   ,0.013   ,0.001   ,0.012   ,0.012   ,0.82    ,31      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010326,1100,4.5   ,70    ,30.1  ,N/A  ,0.011   ,0.002   ,0.001   ,0.009   ,0.025   ,0.54    ,37      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010326,1200,5.6   ,129   ,31.4  ,N/A  ,0.003   ,0.000   ,0.001   ,0.003   ,0.034   ,0.38    ,22      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010326,1300,6.3   ,158   ,31.8  ,N/A  ,0.002   ,0.000   ,0.002   ,0.002   ,0.036   ,0.37    ,18      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010326,1400,7.4   ,165   ,30.8  ,N/A  ,0.003   ,0.000   ,0.002   ,0.003   ,0.037   ,0.37    ,23      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010326,1500,9.1   ,202   ,31.9  ,N/A  ,0.005   ,0.001   ,0.002   ,0.004   ,0.033   ,0.39    ,25      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010326,1600,11.2  ,222   ,32.9  ,N/A  ,0.003   ,0.001   ,0.002   ,0.002   ,0.032   ,0.34    ,18      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010326,1700,8.0   ,262   ,33.5  ,N/A  ,0.005   ,0.002   ,0.002   ,0.003   ,0.028   ,0.35    ,22      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010326,1800,6.1   ,251   ,31.1  ,N/A  ,0.004   ,0.001   ,0.002   ,0.003   ,0.027   ,0.34    ,11      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010326,1900,3.1   ,279   ,29.1  ,N/A  ,0.009   ,0.003   ,0.002   ,0.006   ,0.022   ,0.46    ,15      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010326,2000,4.3   ,294   ,27.2  ,N/A  ,0.027   ,0.014   ,0.002   ,0.013   ,0.008   ,0.87    ,34      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010326,2100,3.6   ,311   ,26.1  ,N/A  ,0.052   ,0.036   ,CAL     ,0.016   ,0.003   ,1.38    ,44      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010326,2200,3.7   ,308   ,25.9  ,N/A  ,0.048   ,0.034   ,0.002   ,0.014   ,0.004   ,CAL     ,33      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010326,2300,4.1   ,316   ,25.6  ,N/A  ,CAL     ,CAL     ,0.002   ,CAL     ,0.003   ,1.12    ,30      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010326,2400,3.5   ,314   ,25.3  ,N/A  ,0.037   ,0.025   ,0.002   ,0.012   ,CAL     ,1.00    ,41      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010327,0100,3.2   ,305   ,25.1  ,N/A  ,0.018   ,0.011   ,0.001   ,0.008   ,0.004   ,0.77    ,30      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010327,0200,3.3   ,314   ,25.0  ,N/A  ,0.009   ,0.002   ,0.001   ,0.007   ,0.006   ,0.55    ,21      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010327,0300,3.2   ,296   ,25.2  ,N/A  ,0.007   ,0.002   ,0.001   ,0.005   ,0.006   ,0.46    ,30      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010327,0400,3.0   ,313   ,24.7  ,N/A  ,0.004   ,0.001   ,0.001   ,0.003   ,0.005   ,0.36    ,22      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010327,0500,3.3   ,317   ,24.2  ,N/A  ,0.005   ,0.002   ,0.001   ,0.003   ,0.006   ,0.36    ,24      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010327,0600,3.4   ,314   ,24.0  ,N/A  ,0.006   ,0.003   ,0.001   ,0.003   ,0.005   ,0.38    ,22      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010327,0700,2.9   ,305   ,24.1  ,N/A  ,0.023   ,0.018   ,0.001   ,0.005   ,0.003   ,0.74    ,21      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010327,0800,2.9   ,307   ,24.5  ,N/A  ,0.064   ,0.058   ,0.002   ,0.006   ,0.002   ,1.53    ,36      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010327,0900,1.5   ,337   ,26.6  ,N/A  ,0.053   ,0.043   ,0.002   ,0.010   ,0.003   ,1.47    ,28      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010327,1000,4.0   ,110   ,28.9  ,N/A  ,0.040   ,0.020   ,0.001   ,0.020   ,0.009   ,1.32    ,50      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010327,1100,8.9   ,179   ,30.0  ,N/A  ,0.019   ,0.006   ,0.001   ,0.014   ,0.023   ,0.70    ,31      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010327,1200,8.1   ,178   ,30.2  ,N/A  ,0.009   ,0.002   ,0.001   ,0.007   ,0.027   ,0.44    ,27      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010327,1300,6.3   ,349   ,28.9  ,N/A  ,0.010   ,0.003   ,0.001   ,0.007   ,0.023   ,0.46    ,27      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010327,1400,9.0   ,333   ,24.9  ,N/A  ,0.010   ,0.004   ,0.001   ,0.006   ,0.019   ,0.41    ,9       
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010327,1500,3.5   ,326   ,25.9  ,N/A  ,0.028   ,0.014   ,0.001   ,0.014   ,0.011   ,0.80    ,22      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010327,1600,13.2  ,334   ,25.7  ,N/A  ,0.006   ,0.002   ,0.001   ,0.004   ,0.023   ,0.36    ,N/A     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010327,1700,9.5   ,358   ,27.4  ,N/A  ,0.003   ,0.001   ,0.000   ,0.002   ,0.023   ,0.28    ,N/A     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010327,1800,4.3   ,14    ,27.5  ,N/A  ,0.019   ,0.008   ,0.001   ,0.012   ,0.012   ,0.66    ,37      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010327,1900,7.3   ,18    ,26.2  ,N/A  ,0.026   ,0.008   ,0.001   ,0.019   ,0.010   ,1.04    ,24      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010327,2000,5.6   ,34    ,25.7  ,N/A  ,0.025   ,0.004   ,CAL     ,0.021   ,0.006   ,0.93    ,28      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010327,2100,4.7   ,348   ,25.2  ,N/A  ,0.036   ,0.015   ,0.002   ,0.021   ,0.003   ,CAL     ,44      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010327,2200,3.0   ,325   ,24.6  ,N/A  ,CAL     ,CAL     ,0.002   ,CAL     ,0.002   ,1.73    ,48      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010327,2300,2.9   ,313   ,24.5  ,N/A  ,0.047   ,0.036   ,0.002   ,0.011   ,CAL     ,1.63    ,45      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010327,2400,3.7   ,311   ,24.9  ,N/A  ,0.028   ,0.019   ,0.001   ,0.009   ,0.003   ,0.89    ,38      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010328,0100,5.3   ,300   ,24.6  ,N/A  ,0.014   ,0.006   ,0.001   ,0.009   ,0.010   ,0.54    ,23      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010328,0200,4.4   ,265   ,24.7  ,N/A  ,0.011   ,0.001   ,0.001   ,0.010   ,0.008   ,0.57    ,37      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010328,0300,4.3   ,37    ,24.4  ,N/A  ,0.009   ,0.000   ,0.001   ,0.009   ,0.010   ,0.48    ,24      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010328,0400,5.6   ,297   ,23.6  ,N/A  ,0.002   ,0.000   ,0.001   ,0.002   ,0.019   ,0.30    ,12      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010328,0500,2.7   ,308   ,23.3  ,N/A  ,0.001   ,0.000   ,0.001   ,0.001   ,0.016   ,0.22    ,11      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010328,0600,2.1   ,301   ,23.8  ,N/A  ,0.004   ,0.001   ,0.001   ,0.003   ,0.010   ,0.37    ,14      
