,Site_Id,Site_Location,Date,Time,Ws_hourly_avg,Wd_hourly_avg,Amb_temp_hourly_avg,Humidity_hourly_avg,So2_hourly_avg,No2_hourly_avg,O3_hourly_avg,Co_hourly_avg,Pm10_hourly_avg,API_Main,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991124,0900,3.5   ,24    ,26.1  ,N/A  ,0.001   ,0.010   ,0.004   ,2.18    ,N/A     ,10    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991124,1000,4.9   ,84    ,30.4  ,N/A  ,0.001   ,0.016   ,0.021   ,1.51    ,N/A     ,21    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991124,1100,6.2   ,100   ,32.5  ,N/A  ,0.003   ,0.012   ,0.053   ,1.11    ,N/A     ,53    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991124,1200,7.8   ,91    ,34.2  ,N/A  ,0.005   ,0.008   ,0.066   ,0.72    ,N/A     ,66    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991124,1300,7.6   ,110   ,35.5  ,N/A  ,CAL     ,0.004   ,0.054   ,0.46    ,N/A     ,54    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991124,1400,10.1  ,209   ,34.8  ,N/A  ,CAL     ,0.005   ,0.073   ,CAL     ,N/A     ,73    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991124,1500,7.7   ,194   ,29.7  ,N/A  ,CAL     ,0.008   ,0.053   ,CAL     ,N/A     ,53    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991124,1600,3.0   ,229   ,28.3  ,N/A  ,CAL     ,0.011   ,0.055   ,CAL     ,N/A     ,55    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991124,1700,7.2   ,12    ,29.9  ,N/A  ,CAL     ,0.007   ,0.055   ,CAL     ,N/A     ,55    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991124,1800,10.1  ,23    ,27.8  ,N/A  ,CAL     ,CAL     ,0.031   ,CAL     ,N/A     ,31    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991124,1900,11.8  ,23    ,25.1  ,N/A  ,0.002   ,CAL     ,0.010   ,0.64    ,N/A     ,10    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991124,2000,7.2   ,347   ,23.5  ,N/A  ,0.001   ,0.014   ,0.008   ,0.60    ,N/A     ,9     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991124,2100,3.2   ,328   ,23.6  ,N/A  ,0.001   ,0.013   ,0.004   ,0.71    ,N/A     ,8     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991124,2200,3.9   ,332   ,23.4  ,N/A  ,0.003   ,0.015   ,0.001   ,1.22    ,N/A     ,9     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991124,2300,3.1   ,282   ,23.4  ,N/A  ,0.002   ,0.012   ,0.001   ,0.84    ,N/A     ,9     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991124,2400,3.1   ,306   ,22.7  ,N/A  ,0.002   ,0.008   ,0.001   ,0.61    ,N/A     ,9     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991125,0100,3.9   ,345   ,22.6  ,N/A  ,0.001   ,0.009   ,0.003   ,0.51    ,N/A     ,8     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991125,0200,4.1   ,311   ,22.5  ,N/A  ,CAL     ,0.006   ,0.003   ,0.39    ,N/A     ,8     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991125,0300,4.3   ,328   ,22.6  ,N/A  ,0.001   ,N/A     ,0.005   ,CAL     ,N/A     ,8     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991125,0400,4.9   ,340   ,22.3  ,N/A  ,0.001   ,CAL     ,0.003   ,0.29    ,N/A     ,7     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991125,0500,3.9   ,325   ,22.3  ,N/A  ,0.002   ,N/A     ,CAL     ,0.41    ,N/A     ,7     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991125,0600,3.2   ,312   ,21.9  ,N/A  ,0.001   ,0.003   ,0.002   ,0.36    ,N/A     ,5     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991125,0700,2.8   ,304   ,21.7  ,N/A  ,0.001   ,0.006   ,0.001   ,0.65    ,N/A     ,5     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991125,0800,1.8   ,288   ,21.9  ,N/A  ,0.002   ,0.007   ,0.001   ,1.36    ,N/A     ,6     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991125,0900,3.7   ,40    ,25.7  ,N/A  ,0.003   ,0.010   ,0.004   ,1.29    ,N/A     ,8     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991125,1000,4.5   ,59    ,29.5  ,N/A  ,0.003   ,0.016   ,0.019   ,0.93    ,N/A     ,19    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991125,1100,5.1   ,75    ,31.8  ,N/A  ,0.012   ,0.019   ,0.046   ,0.83    ,N/A     ,46    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991125,1200,5.7   ,120   ,33.5  ,N/A  ,0.027   ,0.024   ,0.058   ,0.78    ,N/A     ,58    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991125,1300,7.9   ,136   ,34.1  ,N/A  ,0.016   ,N/A     ,0.050   ,0.38    ,N/A     ,50    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991125,1400,10.2  ,183   ,34.3  ,N/A  ,0.011   ,0.009   ,0.038   ,0.32    ,N/A     ,38    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991125,1500,11.6  ,201   ,34.0  ,N/A  ,0.002   ,0.005   ,0.035   ,0.24    ,N/A     ,35    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991125,1600,9.7   ,202   ,34.3  ,N/A  ,0.002   ,0.006   ,0.033   ,0.28    ,N/A     ,33    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991125,1700,7.1   ,241   ,31.6  ,N/A  ,0.002   ,0.006   ,0.037   ,0.37    ,N/A     ,37    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991125,1800,7.8   ,310   ,28.5  ,N/A  ,0.002   ,0.015   ,0.026   ,0.66    ,N/A     ,26    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991125,1900,6.7   ,17    ,25.8  ,N/A  ,0.002   ,0.021   ,0.018   ,1.03    ,N/A     ,18    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991125,2000,3.1   ,209   ,25.3  ,N/A  ,0.002   ,0.026   ,0.015   ,1.17    ,N/A     ,15    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991125,2100,2.8   ,292   ,25.0  ,N/A  ,0.002   ,0.020   ,0.004   ,1.06    ,N/A     ,12    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991125,2200,3.4   ,292   ,24.3  ,N/A  ,0.001   ,0.012   ,0.002   ,0.64    ,N/A     ,11    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991125,2300,3.0   ,299   ,24.1  ,N/A  ,0.001   ,0.013   ,0.001   ,0.91    ,N/A     ,11    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991125,2400,3.0   ,293   ,24.0  ,N/A  ,0.001   ,0.012   ,0.001   ,0.90    ,N/A     ,11    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991126,0100,3.4   ,304   ,23.9  ,N/A  ,CAL     ,0.010   ,0.002   ,0.59    ,N/A     ,11    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991126,0200,3.7   ,308   ,23.6  ,N/A  ,0.001   ,0.004   ,0.004   ,CAL     ,N/A     ,11    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991126,0300,2.9   ,303   ,23.4  ,N/A  ,0.001   ,CAL     ,0.003   ,0.40    ,N/A     ,11    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991126,0400,3.2   ,311   ,23.2  ,N/A  ,0.001   ,N/A     ,CAL     ,0.40    ,N/A     ,10    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991126,0500,3.3   ,303   ,22.9  ,N/A  ,0.001   ,N/A     ,0.003   ,0.37    ,N/A     ,10    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991126,0600,2.3   ,278   ,23.3  ,N/A  ,0.001   ,0.005   ,0.001   ,0.40    ,N/A     ,10    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991126,0700,2.6   ,301   ,23.7  ,N/A  ,0.001   ,0.007   ,0.001   ,0.57    ,N/A     ,10    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991126,0800,1.9   ,341   ,24.0  ,N/A  ,0.002   ,0.009   ,0.001   ,1.07    ,N/A     ,10    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991126,0900,2.6   ,342   ,25.2  ,N/A  ,0.004   ,0.014   ,0.003   ,1.24    ,N/A     ,10    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991126,1000,5.2   ,17    ,28.3  ,N/A  ,0.006   ,0.024   ,0.018   ,1.52    ,N/A     ,18    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991126,1100,5.4   ,46    ,28.9  ,N/A  ,0.006   ,0.030   ,0.034   ,1.57    ,N/A     ,34    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991126,1200,7.9   ,19    ,33.0  ,N/A  ,0.001   ,0.009   ,0.027   ,0.47    ,N/A     ,27    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991126,1300,6.3   ,11    ,34.8  ,N/A  ,0.001   ,N/A     ,0.051   ,0.56    ,N/A     ,51    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991126,1400,5.3   ,58    ,35.3  ,N/A  ,0.002   ,0.012   ,0.065   ,0.53    ,N/A     ,65    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991126,1500,6.5   ,185   ,33.4  ,N/A  ,0.004   ,0.010   ,0.062   ,0.51    ,N/A     ,62    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991126,1600,5.6   ,62    ,32.0  ,N/A  ,0.005   ,0.009   ,0.064   ,0.51    ,N/A     ,64    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991126,1700,4.2   ,18    ,30.0  ,N/A  ,0.004   ,0.014   ,0.045   ,0.60    ,N/A     ,45    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991126,1800,3.6   ,227   ,29.9  ,N/A  ,0.001   ,0.015   ,0.031   ,0.68    ,N/A     ,31    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991126,1900,N/A   ,N/A   ,N/A   ,N/A  ,N/A     ,N/A     ,N/A     ,N/A     ,N/A     ,6     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991126,2000,N/A   ,N/A   ,N/A   ,N/A  ,N/A     ,N/A     ,N/A     ,N/A     ,N/A     ,6     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991126,2100,N/A   ,N/A   ,N/A   ,N/A  ,N/A     ,N/A     ,N/A     ,N/A     ,N/A     ,6     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991126,2200,N/A   ,N/A   ,N/A   ,N/A  ,N/A     ,N/A     ,N/A     ,N/A     ,N/A     ,6     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991126,2300,N/A   ,N/A   ,N/A   ,N/A  ,N/A     ,N/A     ,N/A     ,N/A     ,N/A     ,6     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991126,2400,2.8   ,305   ,23.4  ,N/A  ,CAL     ,0.010   ,0.001   ,0.85    ,N/A     ,6     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991127,0100,2.1   ,298   ,23.4  ,N/A  ,N/A     ,0.013   ,0.000   ,CAL     ,N/A     ,8     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991127,0200,2.8   ,324   ,23.4  ,N/A  ,N/A     ,CAL     ,0.000   ,1.02    ,N/A     ,6     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991127,0300,2.4   ,315   ,23.2  ,N/A  ,N/A     ,0.007   ,CAL     ,0.57    ,N/A     ,7     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991127,0400,1.8   ,287   ,23.0  ,N/A  ,N/A     ,0.006   ,0.000   ,0.53    ,N/A     ,8     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991127,0500,2.4   ,308   ,22.9  ,N/A  ,N/A     ,0.003   ,0.001   ,0.41    ,N/A     ,8     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991127,0600,4.2   ,351   ,23.2  ,N/A  ,N/A     ,0.006   ,0.000   ,0.49    ,N/A     ,8     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991127,0700,2.1   ,313   ,23.5  ,N/A  ,N/A     ,0.009   ,0.000   ,0.71    ,N/A     ,7     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991127,0800,1.8   ,288   ,23.4  ,N/A  ,N/A     ,0.008   ,0.000   ,1.17    ,N/A     ,8     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991127,0900,4.6   ,10    ,25.7  ,N/A  ,N/A     ,0.012   ,0.003   ,1.57    ,N/A     ,9     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991127,1000,9.2   ,19    ,28.3  ,N/A  ,N/A     ,0.013   ,0.012   ,0.77    ,N/A     ,12    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991127,1100,8.0   ,20    ,31.6  ,N/A  ,N/A     ,0.014   ,0.024   ,0.81    ,N/A     ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991127,1200,7.4   ,19    ,33.8  ,N/A  ,CAL     ,0.012   ,0.038   ,0.58    ,N/A     ,38    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991127,1300,7.5   ,43    ,35.0  ,N/A  ,CAL     ,0.011   ,0.055   ,0.52    ,N/A     ,55    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991127,1400,8.1   ,33    ,35.2  ,N/A  ,CAL     ,0.007   ,0.040   ,0.24    ,N/A     ,40    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991127,1500,6.8   ,30    ,36.1  ,N/A  ,CAL     ,0.006   ,0.045   ,0.18    ,N/A     ,45    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991127,1600,5.1   ,52    ,35.8  ,N/A  ,CAL     ,0.008   ,0.052   ,0.33    ,N/A     ,52    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991127,1700,12.4  ,10    ,31.5  ,N/A  ,CAL     ,0.009   ,0.029   ,0.33    ,N/A     ,29    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991127,1800,6.0   ,27    ,28.9  ,N/A  ,CAL     ,0.008   ,0.016   ,0.30    ,N/A     ,16    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991127,1900,3.9   ,346   ,27.3  ,N/A  ,CAL     ,0.017   ,0.005   ,1.03    ,N/A     ,10    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991127,2000,3.2   ,308   ,25.9  ,N/A  ,CAL     ,0.017   ,0.001   ,1.40    ,N/A     ,10    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991127,2100,3.9   ,311   ,25.4  ,N/A  ,CAL     ,0.015   ,0.001   ,1.34    ,N/A     ,9     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991127,2200,3.0   ,307   ,25.2  ,N/A  ,CAL     ,0.016   ,0.000   ,1.58    ,N/A     ,10    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991127,2300,3.3   ,309   ,24.9  ,N/A  ,CAL     ,0.014   ,0.000   ,1.57    ,N/A     ,11    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991127,2400,2.8   ,305   ,24.6  ,N/A  ,CAL     ,0.013   ,0.000   ,CAL     ,N/A     ,12    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991128,0100,3.8   ,317   ,24.3  ,N/A  ,CAL     ,CAL     ,0.000   ,1.30    ,N/A     ,14    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991128,0200,3.6   ,322   ,24.1  ,N/A  ,CAL     ,0.013   ,CAL     ,0.99    ,N/A     ,15    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991128,0300,3.1   ,315   ,23.6  ,N/A  ,CAL     ,0.012   ,0.000   ,0.73    ,N/A     ,14    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991128,0400,3.9   ,317   ,23.4  ,N/A  ,CAL     ,0.013   ,0.000   ,0.58    ,N/A     ,13    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991128,0500,2.5   ,290   ,23.2  ,N/A  ,CAL     ,0.010   ,0.000   ,0.54    ,N/A     ,12    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991128,0600,2.6   ,308   ,22.9  ,N/A  ,CAL     ,0.007   ,0.000   ,0.47    ,N/A     ,10    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991128,0700,2.3   ,305   ,23.1  ,N/A  ,CAL     ,0.008   ,0.001   ,0.57    ,N/A     ,8     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991128,0800,3.5   ,336   ,23.1  ,N/A  ,CAL     ,0.009   ,0.001   ,0.97    ,N/A     ,9     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991128,0900,7.0   ,16    ,26.9  ,N/A  ,CAL     ,0.007   ,0.010   ,0.46    ,N/A     ,10    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991128,1000,6.5   ,26    ,31.1  ,N/A  ,CAL     ,0.012   ,0.018   ,0.64    ,N/A     ,18    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991128,1100,N/A   ,N/A   ,N/A   ,N/A  ,N/A     ,N/A     ,N/A     ,N/A     ,N/A     ,7     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991128,1200,8.6   ,17    ,33.1  ,N/A  ,CAL     ,N/A     ,0.028   ,0.20    ,N/A     ,28    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991128,1300,5.3   ,115   ,36.9  ,N/A  ,CAL     ,N/A     ,0.042   ,0.26    ,N/A     ,42    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991128,1400,7.7   ,195   ,36.0  ,N/A  ,CAL     ,N/A     ,0.046   ,0.21    ,N/A     ,46    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991128,1500,12.3  ,222   ,35.0  ,N/A  ,CAL     ,CAL     ,0.048   ,0.19    ,N/A     ,48    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991128,1600,12.4  ,258   ,31.3  ,N/A  ,N/A     ,CAL     ,0.038   ,0.14    ,N/A     ,38    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991128,1700,5.3   ,279   ,23.9  ,N/A  ,N/A     ,CAL     ,0.020   ,0.29    ,N/A     ,20    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991128,1800,3.8   ,289   ,24.4  ,N/A  ,N/A     ,CAL     ,0.011   ,0.50    ,N/A     ,11    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991128,1900,3.4   ,294   ,24.5  ,N/A  ,0.001   ,N/A     ,0.005   ,0.62    ,N/A     ,5     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991128,2000,9.9   ,347   ,23.4  ,N/A  ,0.001   ,N/A     ,0.014   ,0.46    ,N/A     ,14    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991128,2100,5.7   ,316   ,22.4  ,N/A  ,0.002   ,N/A     ,0.011   ,0.42    ,N/A     ,11    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991128,2200,4.0   ,313   ,23.0  ,N/A  ,CAL     ,N/A     ,0.005   ,0.45    ,N/A     ,5     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991128,2300,2.6   ,289   ,23.5  ,N/A  ,0.002   ,N/A     ,0.001   ,CAL     ,N/A     ,5     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991128,2400,2.7   ,313   ,23.7  ,N/A  ,0.002   ,CAL     ,0.001   ,0.75    ,N/A     ,6     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991129,0100,3.3   ,307   ,23.6  ,N/A  ,0.002   ,N/A     ,CAL     ,0.42    ,N/A     ,6     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991129,0200,3.9   ,306   ,23.1  ,N/A  ,0.002   ,N/A     ,0.006   ,0.23    ,N/A     ,6     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991129,0300,3.4   ,312   ,23.3  ,N/A  ,0.002   ,N/A     ,0.005   ,0.21    ,N/A     ,5     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991129,0400,3.3   ,307   ,23.1  ,N/A  ,0.002   ,N/A     ,0.006   ,0.19    ,N/A     ,6     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991129,0500,2.9   ,303   ,22.9  ,N/A  ,0.002   ,N/A     ,0.005   ,0.22    ,N/A     ,5     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991129,0600,2.9   ,316   ,23.1  ,N/A  ,0.002   ,N/A     ,0.004   ,0.28    ,N/A     ,4     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991129,0700,4.6   ,346   ,23.6  ,N/A  ,0.003   ,N/A     ,0.003   ,0.41    ,N/A     ,5     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991129,0800,2.5   ,313   ,23.7  ,N/A  ,0.003   ,N/A     ,0.001   ,0.57    ,N/A     ,6     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991129,0900,1.4   ,268   ,25.8  ,N/A  ,0.003   ,N/A     ,0.004   ,0.66    ,N/A     ,6     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991129,1000,4.1   ,34    ,30.9  ,N/A  ,0.003   ,N/A     ,0.017   ,0.62    ,N/A     ,17    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991129,1100,5.9   ,80    ,31.3  ,N/A  ,0.006   ,N/A     ,0.031   ,0.41    ,N/A     ,31    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991129,1200,7.9   ,68    ,33.5  ,N/A  ,0.020   ,N/A     ,0.042   ,0.36    ,N/A     ,42    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991129,1300,11.9  ,14    ,33.4  ,N/A  ,0.003   ,N/A     ,0.035   ,0.37    ,N/A     ,35    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991129,1400,10.3  ,10    ,34.2  ,N/A  ,0.003   ,N/A     ,0.048   ,0.42    ,N/A     ,48    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991129,1500,10.7  ,6     ,34.8  ,N/A  ,0.002   ,N/A     ,0.038   ,0.27    ,N/A     ,38    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991129,1600,11.6  ,9     ,34.3  ,N/A  ,0.002   ,N/A     ,0.037   ,0.23    ,N/A     ,37    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991129,1700,16.4  ,11    ,32.1  ,N/A  ,0.002   ,N/A     ,0.022   ,0.17    ,N/A     ,22    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991129,1800,12.2  ,12    ,29.6  ,N/A  ,0.003   ,N/A     ,0.020   ,0.24    ,N/A     ,20    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991129,1900,6.9   ,14    ,25.5  ,N/A  ,0.003   ,N/A     ,0.006   ,0.59    ,N/A     ,8     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991129,2000,4.9   ,354   ,25.1  ,N/A  ,0.003   ,N/A     ,0.002   ,0.86    ,N/A     ,9     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991129,2100,5.7   ,4     ,25.2  ,N/A  ,CAL     ,N/A     ,0.002   ,0.77    ,N/A     ,9     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991129,2200,6.0   ,348   ,25.1  ,N/A  ,0.003   ,N/A     ,0.004   ,CAL     ,N/A     ,9     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991129,2300,8.4   ,355   ,25.7  ,N/A  ,0.002   ,CAL     ,0.010   ,0.28    ,N/A     ,10    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991129,2400,11.7  ,347   ,25.8  ,N/A  ,0.002   ,N/A     ,CAL     ,0.16    ,N/A     ,8     ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991130,0100,7.6   ,346   ,25.7  ,N/A  ,0.002   ,N/A     ,0.014   ,0.12    ,N/A     ,14    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991130,0200,6.1   ,350   ,24.9  ,N/A  ,0.002   ,N/A     ,0.012   ,0.13    ,N/A     ,12    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991130,0300,4.8   ,11    ,24.9  ,N/A  ,0.002   ,N/A     ,0.011   ,0.11    ,N/A     ,11    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19991130,0400,7.1   ,23    ,24.6  ,N/A  ,0.006   ,N/A     ,0.007   ,0.23    ,N/A     ,9     ,,
